ascent_rate,descent_rate,et_dysfunction,max_pressure_differential,barotitis_risk,baromyringitis_risk,et_locked_duration,et_collapse_duration,overall_risk,pressure_control,et_function_score
1444.444,3400.0,0.65,420.971,99.561,99.561,99.89,99.671,100.0,-352.336,0.11
1444.444,3400.0,0.7,477.893,0.329,0.274,87.445,0.329,96.477,98.531,12.555
1444.444,3400.0,0.75,477.852,99.726,99.671,99.945,99.836,100.0,-421.342,0.055
1444.444,3400.0,0.8,448.901,99.671,99.671,99.89,99.726,100.0,-391.456,0.11
1444.444,3400.0,0.85,477.924,99.726,99.726,99.945,99.836,100.0,-425.385,0.055
1444.444,3400.0,0.9,465.328,99.726,99.671,99.89,99.836,100.0,-412.65,0.11
1444.444,3400.0,0.95,472.468,99.726,99.726,99.89,99.836,100.0,-421.313,0.11
1444.444,3400.0,1.0,477.965,99.726,99.726,99.945,99.89,100.0,-427.658,0.055
1444.444,4200.0,0.0,5.201,0.0,0.0,86.396,0.0,0.899,99.997,13.604
1444.444,4200.0,0.05,5.211,0.0,0.0,89.852,0.0,0.935,99.997,10.148
1444.444,4200.0,0.1,0.0,0.0,0.0,87.329,0.0,0.908,100.0,12.671
1444.444,4200.0,0.15,5.229,0.0,0.0,88.481,0.0,5.774,99.997,11.519
1444.444,4200.0,0.2,5.237,0.0,0.0,88.042,0.0,6.894,99.997,11.958
1444.444,4200.0,0.25,5.245,0.0,0.0,87.438,0.0,7.989,99.997,12.562
1444.444,4200.0,0.3,34.098,0.0,0.0,87.493,0.0,27.802,99.914,12.507
1444.444,4200.0,0.35,35.626,0.0,0.0,88.59,0.0,30.079,99.888,11.41
1444.444,4200.0,0.4,41.906,0.0,0.0,87.548,0.0,33.282,99.907,12.452
1444.444,4200.0,0.45,35.638,0.0,0.0,88.59,0.0,38.121,99.794,11.41
1444.444,4200.0,0.5,288.051,0.11,0.11,88.974,0.11,63.294,99.517,11.026
1444.444,4200.0,0.55,477.843,0.274,0.219,88.371,0.274,74.836,98.825,11.629
1444.444,4200.0,0.6,299.157,99.342,99.287,99.781,99.506,100.0,-214.043,0.219
1444.444,4200.0,0.65,477.891,0.274,0.219,91.607,27.153,93.451,74.353,8.393
1444.444,4200.0,0.7,299.248,99.342,99.342,99.726,99.506,100.0,-221.036,0.274
1444.444,4200.0,0.75,477.852,99.726,99.671,99.945,99.835,100.0,-421.522,0.055
1444.444,4200.0,0.8,477.893,99.781,99.726,99.945,99.835,100.0,-423.794,0.055
1444.444,4200.0,0.85,477.924,99.781,99.726,99.945,99.835,100.0,-425.562,0.055
1444.444,4200.0,0.9,465.328,99.726,99.671,99.835,99.835,100.0,-412.819,0.165
1444.444,4200.0,0.95,477.96,99.781,99.781,99.945,99.835,100.0,-427.582,0.055
1444.444,4200.0,1.0,477.965,99.781,99.781,99.945,99.89,100.0,-427.834,0.055
1444.444,5000.0,0.0,5.193,0.0,0.0,85.565,0.0,0.891,99.997,14.435
1444.444,5000.0,0.05,5.202,0.0,0.0,86.773,0.0,0.903,99.988,13.227
1444.444,5000.0,0.1,0.0,0.0,0.0,87.761,0.0,0.913,100.0,12.239
1444.444,5000.0,0.15,5.22,0.0,0.0,88.2,0.0,5.756,99.994,11.8
1444.444,5000.0,0.2,5.229,0.0,0.0,87.486,0.0,6.851,99.984,12.514
1444.444,5000.0,0.25,5.236,0.0,0.0,88.09,0.0,8.048,99.997,11.91
1444.444,5000.0,0.3,27.22,0.0,0.0,89.023,0.0,28.193,99.959,10.977
1444.444,5000.0,0.35,24.795,0.0,0.0,87.706,0.0,29.638,99.957,12.294
1444.444,5000.0,0.4,34.112,0.0,0.0,89.901,0.0,34.049,99.89,10.099
1444.444,5000.0,0.45,139.311,0.055,0.055,89.627,0.055,45.792,99.804,10.373
1444.444,5000.0,0.5,156.56,0.055,0.055,88.035,0.055,54.601,99.741,11.965
1444.444,5000.0,0.55,477.6,99.726,99.671,99.89,99.726,100.0,-407.489,0.11
1444.444,5000.0,0.6,299.274,99.396,99.341,99.78,99.451,100.0,-214.259,0.22
1444.444,5000.0,0.65,420.971,99.616,99.616,99.835,99.671,100.0,-352.61,0.165
1444.444,5000.0,0.7,430.63,99.616,99.616,99.835,99.671,100.0,-366.54,0.165
1444.444,5000.0,0.75,439.955,99.671,99.616,99.89,99.78,100.0,-379.605,0.11
1444.444,5000.0,0.8,477.893,99.78,99.78,99.945,99.835,100.0,-423.915,0.055
1444.444,5000.0,0.85,477.924,99.78,99.78,99.945,99.835,100.0,-425.682,0.055
1444.444,5000.0,0.9,477.947,99.78,99.78,99.945,99.835,100.0,-426.944,0.055
1444.444,5000.0,0.95,477.96,99.78,99.78,99.945,99.835,100.0,-427.701,0.055
1444.444,5000.0,1.0,477.965,99.78,99.78,99.945,99.89,100.0,-427.953,0.055
1444.444,5500.0,0.0,5.101,0.0,0.0,85.557,0.0,0.891,99.994,14.443
1444.444,5500.0,0.05,5.11,0.0,0.0,87.864,0.0,0.915,99.988,12.136
1444.444,5500.0,0.1,5.12,0.0,0.0,87.04,0.0,0.906,99.985,12.96
1444.444,5500.0,0.15,0.0,0.0,0.0,87.644,0.0,5.697,100.0,12.356
1444.444,5500.0,0.2,5.137,0.0,0.0,88.413,0.0,6.923,99.991,11.587
1444.444,5500.0,0.25,0.0,0.0,0.0,87.534,0.0,7.966,100.0,12.466
1444.444,5500.0,0.3,38.577,0.0,0.0,88.523,0.0,28.177,99.859,11.477
1444.444,5500.0,0.35,38.584,0.0,0.0,87.644,0.0,29.801,99.837,12.356
1444.444,5500.0,0.4,149.879,0.055,0.055,88.248,0.055,41.49,99.76,11.752
1444.444,5500.0,0.45,281.583,0.11,0.11,90.115,0.11,55.32,99.584,9.885
1444.444,5500.0,0.5,477.84,0.22,0.165,88.688,0.22,65.62,99.143,11.312
1444.444,5500.0,0.55,477.864,0.22,0.165,87.699,0.22,74.804,99.05,12.301
1444.444,5500.0,0.6,477.885,0.22,0.22,89.127,0.22,90.84,98.971,10.873
1444.444,5500.0,0.65,439.289,0.165,0.165,88.523,0.22,91.998,99.132,11.477
1444.444,5500.0,0.7,430.63,99.616,99.616,99.89,99.671,100.0,-366.625,0.11
1444.444,5500.0,0.75,439.955,99.671,99.616,99.89,99.78,100.0,-379.66,0.11
1444.444,5500.0,0.8,477.893,99.78,99.78,99.945,99.835,100.0,-423.969,0.055
1444.444,5500.0,0.85,477.924,99.78,99.78,99.945,99.835,100.0,-425.734,0.055
1444.444,5500.0,0.9,477.947,99.78,99.78,99.945,99.835,100.0,-426.995,0.055
1444.444,5500.0,0.95,477.96,99.78,99.78,99.945,99.835,100.0,-427.752,0.055
1444.444,5500.0,1.0,477.965,99.78,99.78,99.89,99.89,100.0,-428.004,0.11
1444.444,6625.0,0.0,5.231,0.0,0.0,86.381,0.0,0.899,99.994,13.619
1444.444,6625.0,0.05,5.24,0.0,0.0,87.479,0.0,0.911,99.991,12.521
1444.444,6625.0,0.1,5.25,0.0,0.0,87.974,0.0,0.916,99.994,12.026
1444.444,6625.0,0.15,5.258,0.0,0.0,88.633,0.0,5.784,99.994,11.367
1444.444,6625.0,0.2,5.267,0.0,0.0,87.809,0.0,6.876,99.992,12.191
1444.444,6625.0,0.25,17.825,0.0,0.0,87.864,0.0,8.096,99.986,12.136
1444.444,6625.0,0.3,166.466,0.055,0.055,88.358,0.055,36.119,99.834,11.642
1444.444,6625.0,0.35,179.009,0.055,0.055,88.523,0.055,39.488,99.782,11.477
1444.444,6625.0,0.4,190.747,0.055,0.055,89.237,0.055,44.929,99.764,10.763
1444.444,6625.0,0.45,310.876,0.11,0.11,88.358,0.11,55.977,99.552,11.642
1444.444,6625.0,0.5,477.865,0.165,0.165,88.193,0.165,65.602,99.156,11.807
1444.444,6625.0,0.55,477.884,0.165,0.165,89.566,0.165,74.832,99.12,10.434
1444.444,6625.0,0.6,477.901,0.165,0.165,88.633,0.165,90.818,99.102,11.367
1444.444,6625.0,0.65,261.872,99.286,99.231,99.671,99.396,100.0,-150.517,0.329
1444.444,6625.0,0.7,430.63,99.616,99.616,99.835,99.725,100.0,-366.693,0.165
1444.444,6625.0,0.75,477.852,99.78,99.725,99.945,99.835,100.0,-421.795,0.055
1444.444,6625.0,0.8,477.893,99.78,99.78,99.945,99.835,100.0,-424.065,0.055
1444.444,6625.0,0.85,457.397,99.725,99.725,99.89,99.78,100.0,-403.06,0.11
1444.444,6625.0,0.9,477.947,99.78,99.78,99.945,99.835,100.0,-427.092,0.055
1444.444,6625.0,0.95,477.96,99.78,99.78,99.945,99.835,100.0,-427.848,0.055
1444.444,6625.0,1.0,477.965,99.78,99.78,99.945,99.89,100.0,-428.101,0.055
1444.444,7750.0,0.0,0.0,0.0,0.0,87.088,0.0,0.906,100.0,12.912
1444.444,7750.0,0.05,5.164,0.0,0.0,86.209,0.0,0.897,99.991,13.791
1444.444,7750.0,0.1,5.173,0.0,0.0,87.802,0.0,0.914,99.997,12.198
1444.444,7750.0,0.15,7.284,0.0,0.0,89.066,0.0,5.82,99.996,10.934
1444.444,7750.0,0.2,26.836,0.0,0.0,88.352,0.0,7.015,99.984,11.648
1444.444,7750.0,0.25,45.038,0.0,0.0,88.297,0.0,8.255,99.965,11.703
1444.444,7750.0,0.3,344.212,0.11,0.11,88.736,0.11,41.762,99.606,11.264
1444.444,7750.0,0.35,339.804,0.11,0.11,88.242,0.11,44.55,99.649,11.758
1444.444,7750.0,0.4,368.519,0.11,0.11,88.626,0.11,50.059,99.507,11.374
1444.444,7750.0,0.45,477.844,0.165,0.165,89.011,0.165,57.505,99.347,10.989
1444.444,7750.0,0.5,368.609,0.11,0.11,89.396,0.11,64.854,99.294,10.604
1444.444,7750.0,0.55,477.884,0.165,0.165,88.462,0.165,74.808,99.2,11.538
1444.444,7750.0,0.6,477.901,0.165,0.165,87.418,0.165,90.779,99.086,12.582
1444.444,7750.0,0.65,438.884,99.725,99.67,99.835,99.725,100.0,-372.674,0.165
1444.444,7750.0,0.7,354.529,99.56,99.56,99.78,99.615,100.0,-282.456,0.22
1444.444,7750.0,0.75,477.852,99.78,99.725,99.945,99.835,100.0,-421.866,0.055
1444.444,7750.0,0.8,477.893,99.78,99.78,99.89,99.835,100.0,-424.13,0.11
1444.444,7750.0,0.85,457.397,99.725,99.725,99.89,99.78,100.0,-403.128,0.11
1444.444,7750.0,0.9,477.947,99.78,99.78,99.945,99.835,100.0,-427.159,0.055
1444.444,7750.0,0.95,477.96,99.78,99.78,99.89,99.835,100.0,-427.915,0.11
1444.444,7750.0,1.0,477.965,99.78,99.78,99.945,99.89,100.0,-428.168,0.055
1444.444,8875.0,0.0,5.223,0.0,0.0,86.703,0.0,0.903,99.997,13.297
1444.444,8875.0,0.05,5.233,0.0,0.0,87.418,0.0,0.91,99.988,12.582
1444.444,8875.0,0.1,5.567,0.0,0.0,87.912,0.0,0.915,99.975,12.088
1444.444,8875.0,0.15,31.31,0.0,0.0,88.462,0.0,5.868,99.971,11.538
1444.444,8875.0,0.2,50.862,0.0,0.0,88.297,0.0,7.094,99.959,11.703
1444.444,8875.0,0.25,81.858,0.0,0.0,88.132,0.0,9.005,99.928,11.868
1444.444,8875.0,0.3,376.611,0.11,0.11,89.286,0.11,42.043,99.585,10.714
1444.444,8875.0,0.35,376.624,0.11,0.11,88.022,0.11,44.889,99.586,11.978
1444.444,8875.0,0.4,376.637,0.11,0.11,89.176,0.11,50.138,99.514,10.824
1444.444,8875.0,0.45,379.759,0.11,0.11,88.132,0.11,56.928,99.523,11.868
1444.444,8875.0,0.5,390.567,0.11,0.11,88.846,0.11,65.076,99.447,11.154
1444.444,8875.0,0.55,401.538,99.615,99.56,99.89,99.725,100.0,-323.471,0.11
1444.444,8875.0,0.6,477.917,0.11,0.11,90.165,0.165,90.863,99.315,9.835
1444.444,8875.0,0.65,401.666,99.615,99.56,99.835,99.725,100.0,-331.496,0.165
1444.444,8875.0,0.7,477.803,99.78,99.725,99.945,99.78,100.0,-419.143,0.055
1444.444,8875.0,0.75,439.955,99.725,99.67,99.835,99.78,100.0,-379.854,0.165
1444.444,8875.0,0.8,477.893,99.78,99.78,99.945,99.835,100.0,-424.184,0.055
1444.444,8875.0,0.85,477.924,99.78,99.78,99.89,99.835,100.0,-425.946,0.11
1444.444,8875.0,0.9,477.947,99.78,99.78,99.945,99.835,100.0,-427.209,0.055
1444.444,8875.0,0.95,472.468,99.78,99.78,99.89,99.835,100.0,-421.873,0.11
1444.444,8875.0,1.0,477.965,99.78,99.78,99.945,99.89,100.0,-428.218,0.055
1444.444,10000.0,0.0,5.108,0.0,0.0,86.476,0.0,0.9,99.991,13.524
1444.444,10000.0,0.05,0.0,0.0,0.0,88.73,0.0,0.923,100.0,11.27
1444.444,10000.0,0.1,28.877,0.0,0.0,88.18,0.0,0.923,99.979,11.82
1444.444,10000.0,0.15,54.62,0.0,0.0,87.686,0.0,5.882,99.967,12.314
1444.444,10000.0,0.2,84.291,0.0,0.0,88.565,0.0,7.854,99.942,11.435
1444.444,10000.0,0.25,116.182,0.0,0.0,87.136,0.0,10.861,99.901,12.864
1444.444,10000.0,0.3,410.935,0.11,0.11,89.335,0.11,42.244,99.534,10.665
1444.444,10000.0,0.35,410.948,0.11,0.11,89.995,0.11,45.129,99.582,10.005
1444.444,10000.0,0.4,477.857,0.11,0.11,89.555,0.11,50.655,99.423,10.445
1444.444,10000.0,0.45,410.972,0.11,0.11,89.225,0.11,57.189,99.565,10.775
1444.444,10000.0,0.5,477.89,0.11,0.11,88.51,0.11,65.595,99.338,11.49
1444.444,10000.0,0.55,438.742,99.67,99.67,99.835,99.725,100.0,-364.694,0.165
1444.444,10000.0,0.6,331.776,99.505,99.505,99.78,99.56,100.0,-250.442,0.22
1444.444,10000.0,0.65,420.971,99.67,99.67,99.835,99.725,100.0,-352.929,0.165
1444.444,10000.0,0.7,383.458,99.67,99.615,99.835,99.725,100.0,-314.613,0.165
1444.444,10000.0,0.75,477.852,99.78,99.725,99.945,99.835,100.0,-421.954,0.055
1444.444,10000.0,0.8,477.893,99.78,99.78,99.945,99.835,100.0,-424.221,0.055
1444.444,10000.0,0.85,457.397,99.725,99.725,99.89,99.78,100.0,-403.214,0.11
1444.444,10000.0,0.9,477.947,99.78,99.78,99.89,99.835,100.0,-427.243,0.11
1444.444,10000.0,0.95,472.468,99.78,99.78,99.89,99.835,100.0,-421.907,0.11
1444.444,10000.0,1.0,477.965,99.78,99.78,99.945,99.89,100.0,-428.252,0.055
1444.444,11000.0,0.0,5.146,0.0,0.0,86.806,0.0,0.904,99.994,13.194
1444.444,11000.0,0.05,12.401,0.0,0.0,88.62,0.0,0.924,99.989,11.38
1444.444,11000.0,0.1,48.829,0.0,0.0,88.675,0.0,0.935,99.97,11.325
1444.444,11000.0,0.15,74.572,0.0,0.0,89.17,0.0,6.082,99.942,10.83
1444.444,11000.0,0.2,112.552,0.0,0.0,88.29,0.0,9.171,99.914,11.71
1444.444,11000.0,0.25,144.443,0.055,0.055,88.235,0.0,11.945,99.878,11.765
1444.444,11000.0,0.3,477.818,0.11,0.11,88.125,0.11,42.457,99.534,11.875
1444.444,11000.0,0.35,477.838,0.11,0.11,89.555,0.11,45.366,99.49,10.445
1444.444,11000.0,0.4,477.857,0.11,0.11,87.905,0.11,50.631,99.49,12.095
1444.444,11000.0,0.45,477.874,0.11,0.11,88.84,0.11,57.492,99.454,11.16
1444.444,11000.0,0.5,439.244,0.11,0.11,88.51,0.11,65.422,99.485,11.49
1444.444,11000.0,0.55,477.904,0.11,0.11,88.345,0.11,74.788,99.359,11.655
1444.444,11000.0,0.6,477.917,0.11,0.11,88.4,0.11,90.804,99.351,11.6
1444.444,11000.0,0.65,267.932,99.395,99.34,99.725,99.45,100.0,-183.563,0.275
1444.444,11000.0,0.7,383.458,99.67,99.615,99.835,99.725,100.0,-314.642,0.165
1444.444,11000.0,0.75,477.852,99.78,99.725,99.945,99.835,100.0,-421.983,0.055
1444.444,11000.0,0.8,477.893,99.78,99.78,99.945,99.835,100.0,-424.25,0.055
1444.444,11000.0,0.85,477.924,99.78,99.78,99.945,99.835,100.0,-426.014,0.055
1444.444,11000.0,0.9,477.947,99.78,99.78,99.945,99.835,100.0,-427.274,0.055
1444.444,11000.0,0.95,477.96,99.78,99.78,99.945,99.835,100.0,-428.029,0.055
1444.444,11000.0,1.0,477.965,99.78,99.78,99.945,99.89,100.0,-428.281,0.055
1444.444,13333.333,0.0,5.213,0.0,0.0,88.18,0.0,0.918,99.984,11.82
1444.444,13333.333,0.05,56.564,0.0,0.0,88.125,0.0,0.932,99.953,11.875
1444.444,13333.333,0.1,92.992,0.0,0.0,88.015,0.0,0.947,99.934,11.985
1444.444,13333.333,0.15,118.735,0.0,0.0,88.84,0.0,7.842,99.921,11.16
1444.444,13333.333,0.2,151.224,0.055,0.055,87.411,0.0,10.418,99.897,12.589
1444.444,13333.333,0.25,183.114,0.055,0.055,87.795,0.0,12.965,99.867,12.205
1444.444,13333.333,0.3,477.867,0.11,0.11,87.905,0.11,42.454,99.526,12.095
1444.444,13333.333,0.35,477.88,0.11,0.11,89.39,0.11,45.364,99.558,10.61
1444.444,13333.333,0.4,477.893,0.11,0.11,87.96,0.11,50.632,99.515,12.04
1444.444,13333.333,0.45,477.904,0.11,0.11,88.62,0.11,57.489,99.449,11.38
1444.444,13333.333,0.5,477.915,0.11,0.11,89.83,0.11,65.619,99.339,10.17
1444.444,13333.333,0.55,477.6,99.78,99.725,99.89,99.78,100.0,-407.901,0.11
1444.444,13333.333,0.6,477.933,0.11,0.11,88.18,0.11,90.797,99.36,11.82
1444.444,13333.333,0.65,477.94,0.11,0.11,89.28,0.11,92.252,99.425,10.72
1444.444,13333.333,0.7,289.112,99.45,99.395,99.725,99.56,100.0,-210.268,0.275
1444.444,13333.333,0.75,477.852,99.78,99.725,99.945,99.835,100.0,-422.033,0.055
1444.444,13333.333,0.8,477.893,99.78,99.78,99.945,99.835,100.0,-424.3,0.055
1444.444,13333.333,0.85,477.924,99.78,99.78,99.945,99.835,100.0,-426.064,0.055
1444.444,13333.333,0.9,477.947,99.78,99.78,99.945,99.835,100.0,-427.324,0.055
1444.444,13333.333,0.95,477.96,99.78,99.78,99.945,99.835,100.0,-428.08,0.055
1444.444,13333.333,1.0,477.965,99.78,99.78,99.89,99.89,100.0,-428.331,0.11
1444.444,15666.667,0.0,42.769,0.0,0.0,87.184,0.0,0.917,99.959,12.816
1444.444,15666.667,0.05,97.676,0.0,0.0,86.249,0.0,0.931,99.922,13.751
1444.444,15666.667,0.1,134.104,0.055,0.0,87.349,0.0,1.322,99.918,12.651
1444.444,15666.667,0.15,159.847,0.055,0.055,87.404,0.0,8.859,99.89,12.596
1444.444,15666.667,0.2,179.399,0.055,0.055,88.064,0.0,11.045,99.887,11.936
1444.444,15666.667,0.25,195.344,0.055,0.055,89.329,0.0,13.212,99.865,10.671
1444.444,15666.667,0.3,344.31,0.055,0.055,88.559,0.055,41.758,99.729,11.441
1444.444,15666.667,0.35,356.853,0.055,0.055,88.394,0.055,44.724,99.702,11.606
1444.444,15666.667,0.4,368.591,0.055,0.055,89.219,0.055,50.062,99.67,10.781
1444.444,15666.667,0.45,477.904,0.11,0.11,88.009,0.11,57.479,99.524,11.991
1444.444,15666.667,0.5,477.915,0.11,0.11,87.899,0.11,65.583,99.464,12.101
1444.444,15666.667,0.55,365.847,99.615,99.615,99.835,99.67,100.0,-284.084,0.165
1444.444,15666.667,0.6,477.933,0.11,0.11,87.624,0.11,90.78,99.446,12.376
1444.444,15666.667,0.65,477.94,0.11,0.11,88.834,0.11,92.238,99.176,11.166
1444.444,15666.667,0.7,477.803,99.78,99.725,99.945,99.78,100.0,-419.291,0.055
1444.444,15666.667,0.75,439.955,99.725,99.67,99.89,99.78,100.0,-380.022,0.11
1444.444,15666.667,0.8,477.893,99.78,99.78,99.945,99.835,100.0,-424.327,0.055
1444.444,15666.667,0.85,477.924,99.78,99.78,99.945,99.835,100.0,-426.09,0.055
1444.444,15666.667,0.9,477.947,99.78,99.78,99.945,99.835,100.0,-427.349,0.055
1444.444,15666.667,0.95,477.96,99.78,99.78,99.945,99.835,100.0,-428.104,0.055
1444.444,15666.667,1.0,477.965,99.78,99.78,99.945,99.89,100.0,-428.356,0.055
1444.444,18000.0,0.0,80.728,0.0,0.0,86.359,0.0,0.924,99.951,13.641
1444.444,18000.0,0.05,135.635,0.055,0.0,87.734,0.0,1.338,99.917,12.266
1444.444,18000.0,0.1,172.063,0.055,0.055,88.229,0.0,1.635,99.886,11.771
1444.444,18000.0,0.15,197.805,0.055,0.055,88.009,0.0,9.466,99.876,11.991
1444.444,18000.0,0.2,217.358,0.055,0.055,87.624,0.0,11.629,99.864,12.376
1444.444,18000.0,0.25,233.303,0.055,0.055,87.624,0.0,13.778,99.857,12.376
1444.444,18000.0,0.3,380.679,0.055,0.055,88.999,0.055,42.065,99.715,11.001
1444.444,18000.0,0.35,380.686,0.055,0.055,88.119,0.055,44.917,99.723,11.881
1444.444,18000.0,0.4,380.692,0.055,0.055,87.734,0.055,50.145,99.689,12.266
1444.444,18000.0,0.45,477.904,0.055,0.055,89.329,0.055,57.49,99.544,10.671
1444.444,18000.0,0.5,477.915,0.055,0.055,87.459,0.055,65.561,99.485,12.541
1444.444,18000.0,0.55,401.515,99.67,99.615,99.89,99.725,100.0,-323.629,0.11
1444.444,18000.0,0.6,477.933,0.055,0.055,88.009,0.11,90.788,99.418,11.991
1444.444,18000.0,0.65,477.744,99.78,99.725,99.945,99.78,100.0,-416.04,0.055
1444.444,18000.0,0.7,383.458,99.67,99.615,99.835,99.725,100.0,-314.745,0.165
1444.444,18000.0,0.75,477.852,99.78,99.725,99.945,99.835,100.0,-422.084,0.055
1444.444,18000.0,0.8,477.893,99.78,99.78,99.945,99.835,100.0,-424.35,0.055
1444.444,18000.0,0.85,477.924,99.78,99.78,99.945,99.835,100.0,-426.113,0.055
1444.444,18000.0,0.9,477.947,99.78,99.78,99.945,99.835,100.0,-427.372,0.055
1444.444,18000.0,0.95,477.96,99.78,99.78,99.945,99.835,100.0,-428.127,0.055
1444.444,18000.0,1.0,477.965,99.78,99.78,99.945,99.89,100.0,-428.379,0.055
1666.667,1000.0,0.0,0.0,0.0,0.0,84.891,0.0,0.883,100.0,15.109
1666.667,1000.0,0.05,0.0,0.0,0.0,87.174,0.0,0.907,100.0,12.826
1666.667,1000.0,0.1,0.0,0.0,0.0,86.087,0.0,0.895,100.0,13.913
1666.667,1000.0,0.15,0.0,0.0,0.0,87.5,0.0,5.688,100.0,12.5
1666.667,1000.0,0.2,0.0,0.0,0.0,89.022,0.0,6.944,100.0,10.978
1666.667,1000.0,0.25,0.0,0.0,0.0,86.793,0.0,7.898,100.0,13.207
1666.667,1000.0,0.3,25.475,0.0,0.0,87.717,0.0,27.762,99.857,12.283
1666.667,1000.0,0.35,32.899,0.0,0.0,86.902,0.0,29.482,99.813,13.098
1666.667,1000.0,0.4,42.506,0.0,0.0,88.859,0.0,33.778,99.81,11.141
1666.667,1000.0,0.45,40.439,0.0,0.0,87.88,0.0,37.897,99.769,12.12
1666.667,1000.0,0.5,40.239,0.0,0.0,87.772,0.0,43.182,99.708,12.228
1666.667,1000.0,0.55,257.201,0.326,0.326,88.098,0.38,70.972,98.79,11.902
1666.667,1000.0,0.6,477.725,99.511,99.511,99.783,99.62,100.0,-409.385,0.217
1666.667,1000.0,0.65,433.099,99.402,99.348,99.837,99.511,100.0,-363.748,0.163
1666.667,1000.0,0.7,477.83,99.565,99.511,99.891,99.674,100.0,-416.596,0.109
1666.667,1000.0,0.75,477.871,99.565,99.565,99.946,99.674,100.0,-419.399,0.054
1666.667,1000.0,0.8,419.921,99.402,99.293,99.783,99.565,100.0,-357.466,0.217
1666.667,1000.0,0.85,457.404,99.565,99.457,99.837,99.674,100.0,-400.706,0.163
1666.667,1000.0,0.9,465.331,99.565,99.565,99.837,99.728,100.0,-410.746,0.163
1666.667,1000.0,0.95,477.961,99.62,99.62,99.891,99.837,100.0,-425.516,0.109
1666.667,1000.0,1.0,477.965,99.62,99.62,99.891,99.837,100.0,-425.771,0.109
1666.667,1800.0,0.0,0.0,0.0,0.0,86.379,0.0,0.898,100.0,13.621
1666.667,1800.0,0.05,0.0,0.0,0.0,87.254,0.0,0.907,100.0,12.746
1666.667,1800.0,0.1,0.0,0.0,0.0,86.926,0.0,0.904,100.0,13.074
1666.667,1800.0,0.15,0.0,0.0,0.0,87.473,0.0,5.686,100.0,12.527
1666.667,1800.0,0.2,0.0,0.0,0.0,88.293,0.0,6.887,100.0,11.707
1666.667,1800.0,0.25,0.0,0.0,0.0,88.129,0.0,8.02,100.0,11.871
1666.667,1800.0,0.3,27.301,0.0,0.0,89.551,0.0,28.359,99.941,10.449
1666.667,1800.0,0.35,34.58,0.0,0.0,87.473,0.0,29.694,99.898,12.527
1666.667,1800.0,0.4,44.68,0.0,0.0,88.02,0.0,33.494,99.871,11.98
1666.667,1800.0,0.45,34.592,0.0,0.0,88.84,0.0,38.209,99.884,11.16
1666.667,1800.0,0.5,48.174,0.0,0.0,89.004,0.0,43.909,99.671,10.996
1666.667,1800.0,0.55,101.229,0.0,0.0,88.621,0.055,51.335,99.532,11.379
1666.667,1800.0,0.6,477.725,99.617,99.617,99.891,99.781,100.0,-410.949,0.109
1666.667,1800.0,0.65,477.781,99.672,99.617,99.945,99.726,100.0,-414.731,0.055
1666.667,1800.0,0.7,477.83,99.672,99.672,99.945,99.781,100.0,-418.022,0.055
1666.667,1800.0,0.75,402.077,99.453,99.453,99.726,99.617,100.0,-336.781,0.274
1666.667,1800.0,0.8,477.905,99.672,99.672,99.945,99.781,100.0,-423.086,0.055
1666.667,1800.0,0.85,477.931,99.672,99.672,99.945,99.781,100.0,-424.859,0.055
1666.667,1800.0,0.9,465.331,99.672,99.672,99.891,99.781,100.0,-412.127,0.109
1666.667,1800.0,0.95,477.961,99.726,99.672,99.945,99.891,100.0,-426.884,0.055
1666.667,1800.0,1.0,477.965,99.726,99.672,99.945,99.891,100.0,-427.138,0.055
1666.667,2600.0,0.0,0.0,0.0,0.0,85.965,0.0,0.894,100.0,14.035
1666.667,2600.0,0.05,0.0,0.0,0.0,87.226,0.0,0.907,100.0,12.774
1666.667,2600.0,0.1,0.0,0.0,0.0,88.706,0.0,0.923,100.0,11.294
1666.667,2600.0,0.15,0.0,0.0,0.0,88.048,0.0,5.723,100.0,11.952
1666.667,2600.0,0.2,0.0,0.0,0.0,87.226,0.0,6.804,100.0,12.774
1666.667,2600.0,0.25,0.0,0.0,0.0,88.542,0.0,8.057,100.0,11.458
1666.667,2600.0,0.3,26.489,0.0,0.0,89.145,0.0,28.221,99.972,10.855
1666.667,2600.0,0.35,35.383,0.0,0.0,88.98,0.0,30.206,99.912,11.02
1666.667,2600.0,0.4,42.202,0.0,0.0,87.829,0.0,33.39,99.899,12.171
1666.667,2600.0,0.45,48.751,0.0,0.0,88.542,0.0,38.298,99.876,11.458
1666.667,2600.0,0.5,57.581,0.0,0.0,90.186,0.0,44.622,99.739,9.814
1666.667,2600.0,0.55,477.661,99.726,99.671,99.89,99.726,100.0,-407.21,0.11
1666.667,2600.0,0.6,433.032,99.616,99.561,99.89,99.671,100.0,-361.926,0.11
1666.667,2600.0,0.65,433.084,99.616,99.616,99.726,99.671,100.0,-365.636,0.274
1666.667,2600.0,0.7,433.13,99.616,99.616,99.781,99.671,100.0,-368.957,0.219
1666.667,2600.0,0.75,477.871,99.726,99.726,99.945,99.781,100.0,-421.35,0.055
1666.667,2600.0,0.8,419.921,99.616,99.561,99.836,99.671,100.0,-359.321,0.164
1666.667,2600.0,0.85,477.931,99.726,99.726,99.945,99.836,100.0,-425.392,0.055
